gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2988847393,95c938a8-f762-11e1-a439-00145eb45e9a,927feed4-9d66-41c9-9f2e-fec4412f170b,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,,US,Springville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981250362,7b91859e-f762-11e1-a439-00145eb45e9a,http://id.snsb.info/snsb/collection/182662/574806/156849,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,,US,U.S.A.: Scottsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960389301,af1b4db0-c8ce-4a95-b700-8a6a02bed9d6,0511AF17-8E7C-4F30-A3D5-89F92A915860,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Ell Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907800352,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON0103Q,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Great Lakes (D05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907800308,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON0104C,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Great Lakes (D05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907800300,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON01046,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Great Lakes (D05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799977,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010KM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Northeast (D01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799972,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010KS,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Northeast (D01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799971,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010KP,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Northeast (D01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799969,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010KR,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Northeast (D01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799953,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010KI,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Northeast (D01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799946,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010L3,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799945,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010L6,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799940,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010L9,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799928,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010KX,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Northeast (D01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799923,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010L0,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Northeast (D01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799916,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010LO,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799913,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010LU,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799899,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010LF,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799898,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010LX,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799893,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010LJ,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799891,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010LI,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799848,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010M1,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799847,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010M0,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799837,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010M6,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799766,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010AL,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Domain 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799762,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010AI,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Domain 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799744,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010A9,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Domain 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799719,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010A0,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Domain 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799691,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010AX,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Domain 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799556,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON0107C,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799440,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON01077,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799437,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON01074,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799411,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON01073,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Appalachians & Cumberland Plateau (D07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907799410,f0b88eb8-cfc1-4989-861d-30521645ce11,NEON010IE,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Prairie Peninsula (D06),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900353992,9168f50d-350e-4af1-ba97-17274f1faeaf,a4b6a0fa-6a77-41d1-ae0d-6c0a9c15ac45,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,,US,,Wisconsin,PRESENT,,845f3630-812c-11de-86fe-b8a03c50a862,44.68,-88.83,,,,,,,2014-10-18T00:00:00,18,10,2014,2880539,2880539,PRESERVED_SPECIMEN,Milwaukee Public Museum (MPM),MIL,B163092,,,,CC_BY_4_0,,Jacob Gilles,,,2022-11-25T08:04:44.169Z,,GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
2900352497,9168f50d-350e-4af1-ba97-17274f1faeaf,37e03e5b-8710-4e4c-a2c0-28d40861bfed,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,,US,,Wisconsin,PRESENT,,845f3630-812c-11de-86fe-b8a03c50a862,42.836391,-88.590845,,,,,,,1938-08-31T00:00:00,31,8,1938,2880539,2880539,PRESERVED_SPECIMEN,Milwaukee Public Museum (MPM),MIL,B161484,C237,,,CC_BY_4_0,,C. C. Cook,,,2022-11-25T08:04:22.308Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
2900350661,9168f50d-350e-4af1-ba97-17274f1faeaf,5ae2948e-8802-46dc-a012-9120f772a979,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,,US,,Wisconsin,PRESENT,,845f3630-812c-11de-86fe-b8a03c50a862,44.68,-88.83,,,,,,,2014-10-18T00:00:00,18,10,2014,2880539,2880539,PRESERVED_SPECIMEN,Milwaukee Public Museum (MPM),MIL,B163091,,,,CC_BY_4_0,,Jacob Gilles,,,2022-11-25T08:04:29.132Z,,GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
2890683639,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,b95ae7a9-9144-4ef3-8c4e-8252baecb298,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,18 miles north of Warren,Pennsylvania,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,42.107669,-79.145908,10000,,,,,,2000-05-30T00:00:00,30,5,2000,2880539,2880539,PRESERVED_SPECIMEN,KSP,,,9872,,,CC_BY_4_0,,W.W. Holland,,,2022-11-25T09:11:21.512Z,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2890673261,a92f4b3c-ae5c-45af-8dac-4a6a88d35ddd,c7bbc768-c784-4818-8505-4a810089bed9,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Camp Clark: Lake.,Missouri,PRESENT,,ae23c0f2-f322-408e-8d0d-024a96443acf,37.820714,-94.301014,1120,,,,,,1994-09-02T00:00:00,2,9,1994,2880539,2880539,PRESERVED_SPECIMEN,KSP,,KSP027087,729,,,CC_BY_4_0,,Susan Mattheis,,,2022-11-25T09:11:20.266Z,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2885173301,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,D7511B94-9302-4241-AF07-8253375E0C26,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Red Run Community Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867258326,3fed506c-d04f-4cd4-b373-bd602572f39b,NEON02FRH,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Domain 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859506833,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,EEAA7EE3-0485-4207-8FD0-1F8296411E24,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,N of Koppel along Beaver River,Pennsylvania,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,40.845214,-80.318926,373,,227,,,,2019-05-25T00:00:00,25,5,2019,2880539,2880539,PRESERVED_SPECIMEN,CM,botany,CM538571,26930,J.A. Isaac 2019,,CC0_1_0,Carnegie Museum of Natural History,Isaac,,,,,
2859481522,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,FF3C0D11-F8F2-4530-AF66-2A075F1AA2FE,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,on a hogback ridge along Audubon Trail along Raccoon Creek inside Raccoon Creek State Park,Pennsylvania,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,40.50817,-80.358116,50,,,,,,2017-10-09T00:00:00,9,10,2017,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM535145,RACR0111,S.R. Miller 2017,,CC0_1_0,Carnegie Museum of Natural History,Miller,,,,,
2859404260,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,4EC4FF39-5CCE-48FE-BC1D-2D4D9030CF1A,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,SGL 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859404207,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,BA0ED3B6-19B6-492A-9DC4-41DD6C4A6651,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,2.9 km ESE of Alexandria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859404198,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,0BB70796-8F5E-48B4-9FE9-869AD80D394F,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,2.8 km SSE of Marysville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859404182,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,D6823976-A052-4B93-8101-DB6268EC74F5,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,6.1 km E of Cobham,Pennsylvania,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,41.723926,-79.260395,6541,,560,,,,1996-09-15T00:00:00,15,9,1996,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM475253,9431,B.L. Isaac 1997,,CC0_1_0,Carnegie Museum of Natural History,Isaac,,,,,
2859404173,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,4AB75D0C-317C-4DB2-B7A2-88876E94410A,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Clark Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859404168,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,7DDB4002-0F33-45FF-885B-20AB56430C17,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,0.75 mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859404087,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,8CAA2CE7-46A5-4392-98E8-A5258813B51C,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Brandon,Vermont,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,43.79812,-73.087612,2804,,152,,,,1922-07-20T00:00:00,20,7,1922,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM431971,s.n.,,,CC0_1_0,Carnegie Museum of Natural History,Dutton,,,,,
2859404086,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,150ECD29-28CC-42CD-84AB-30BEDFDA4D92,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Houghton,Michigan,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,47.121872,-88.569012,4579,,,,,,1838-08-13T00:00:00,13,8,1838,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM431953,s.n.,,,CC0_1_0,Carnegie Museum of Natural History,Thurber,,,,,
2859403693,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,988E7E26-FF8D-4DB6-A38B-CDCBD2D9B2DD,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,rubra,VARIETY,Quercus rubra var. rubra,Quercus rubra var. rubra,L.,US,Elk Rock Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859403649,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,8B591135-4AE0-48C1-AFE6-107BD319BF6A,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Hillside,Pennsylvania,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,40.36571,-79.26482,1194,,,,,,1916-10-07T00:00:00,7,10,1916,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM036776,s.n.,,,CC0_1_0,Carnegie Museum of Natural History,Jennings,,,,,
2859403648,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,19CB0BA4-159B-476F-A0B3-8809AD9AD4A3,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Oxford Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859403647,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,F3E612AE-6E52-4E8C-A196-B9BE435AC68E,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,vicinity of Hartstown,Pennsylvania,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,41.549122,-80.37632,,,,,,,1919-05-30T00:00:00,30,5,1919,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM036730,s.n.,,,CC0_1_0,Carnegie Museum of Natural History,Jennings,,,,,
2859403199,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,65D88179-A91F-4C1B-8333-AC8B069F42A9,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Hawk Mountain Sanctuary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859403197,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,79F4617E-2CE1-446C-AF9A-9967D5634AEA,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,S of Rochester along NE 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859403146,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,53C1166C-3805-4FE8-981F-9F29F58F0C95,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Suncliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859403060,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,01727D83-48FF-4DBF-8609-6DA138467A83,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,CA,4-5 mi W of Port Dover,Ontario,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,42.783291,-80.298694,,,,,,,1928-08-05T00:00:00,5,8,1928,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM431933,s.n.,,,CC0_1_0,Carnegie Museum of Natural History,Jennings,,,,,
2859402842,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,4B37E891-E76A-446C-9075-58BE405840C6,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Powdermill Nature Reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859402626,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,BA6667E8-4640-495F-8EE6-678E04A9F6D1,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Saltsburg,Pennsylvania,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,40.484364,-79.452782,2000,,,,,,1902-08-10T00:00:00,10,8,1902,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM036775,s.n.,,,CC0_1_0,Carnegie Museum of Natural History,Holmes,,,,,
2859402625,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,1D463867-0E50-4B10-B50F-9C780AC31FA3,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,near Uniontown,Pennsylvania,PRESENT,,c1da06f0-580e-11dc-8a9e-b8a03c50a862,39.900076,-79.716433,4738,,,,,,1954-11-01T00:00:00,,11,1954,2880539,2880539,PRESERVED_SPECIMEN,CM,Botany,CM036746,s.n.,,,CC0_1_0,Carnegie Museum of Natural History,Luke,,,,,
2859402624,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,B7D7E133-3560-4AF9-BB19-1B22D7967FD7,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,Hamilton Stock Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859402236,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,47DC0474-BFAC-4181-BB5A-6053FD1DA03B,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,0.75 mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859402179,f3f03cbf-1a01-4739-ae15-c1355b8c2dbf,BF908C4B-5BE4-4354-ACCB-FD26C694914F,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rubra,,SPECIES,Quercus rubra L.,Quercus rubra,L.,US,3 km NW of Somerset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
