id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_of_sampling,manipulated,abundances
38065,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.0624,58.0214,Europe,soil,4224,3657,7881,forest,5.7,669,NA_,2016,FALSE,8
38066,Rincon_2015_E6C1,ITS1F/ITS2,-4.1,40.85,Europe,soil,3071,0,3071,forest,10.6,514,5.1,2010,FALSE,4
38067,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,24.6373,59.4356,Europe,soil,1966,1513,3479,forest,6,600,NA_,2016,FALSE,6
38068,Rincon_2015_E6C1,ITS1F/ITS2,7.25,48.23,Europe,soil,3427,0,3427,forest,7,1077,2.9,2010,FALSE,5
38069,Rincon_2015_E6C1,ITS1F/ITS2,-3.99,40.85,Europe,soil,3480,0,3480,forest,8.2,589,4.7,2010,FALSE,1
38070,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.0624,58.0214,Europe,soil,956,867,1823,forest,5.7,669,NA_,2016,FALSE,1
38071,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,23.8109,59.2077,Europe,soil,1807,1547,3354,forest,6.3,608,NA_,2018,FALSE,10
38072,Rincon_2015_E6C1,ITS1F/ITS2,1.19,42.45,Europe,root,3498,0,3498,forest,7.5,1047,4.9,2010,FALSE,9
38073,Rincon_2015_E6C1,ITS1F/ITS2,1.19,42.45,Europe,root,3509,0,3509,forest,7.5,1047,4.9,2010,FALSE,231
38077,Rincon_2015_E6C1,ITS1F/ITS2,7.25,48.23,Europe,root,2473,0,2473,forest,7,1077,2.9,2010,FALSE,71
38081,Zifcakova_2016_4C03,gITS7/ITS4,13.6177,49.046,Europe,litter,0,5721,5721,forest,4.3,1211,3.4,2013,FALSE,1
38091,Froeslev_2019_CA74,gITS7/ITS4,8.951,55.2071,Europe,soil,0,11403,11403,forest,8.6,919,4.4973419,2014,FALSE,1
38100,RoyBolduc_2016_E50C,ITS1F/ITS4,-61.7456,47.457,North America,root,5737,4745,10482,forest,5.1,944,4.9,2010,FALSE,14
38119,UOBC_2016_5CA6,ITS3/ITS4,-121.92,52.32,North America,soil,0,7553,7553,forest,4.2,583,5.35,2009,FALSE,13
38122,UOBC_2016_5CA6,ITS3/ITS4,-89.38,49.08,North America,soil,0,13582,13582,forest,1.9,731,4.15,2011,FALSE,2
38128,Vasutova_2017_3070,ITS1/ITS4,15.7077,50.7224,Europe,soil,3860,467,4327,forest,2.4,1095,3.45,2013,FALSE,39
38140,UOBC_2016_5CA6,ITS3/ITS4,-82.25,46.75,North America,soil,0,18755,18755,forest,3.1,964,5.04,2011,FALSE,21
38162,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.0333,58.116,Europe,soil,0,1615,1615,forest,5.6,630,3.59,2012,FALSE,1
38168,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,soil,0,911,911,forest,4.1,634,NA_,2011,FALSE,1
38210,Goldmann_2015_EA26,ITS1F/ITS4,9.31975,48.4916,Europe,soil,2001,3284,5285,forest,7.4,1075,5.07,2011,FALSE,35
38221,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,24.5047,59.3545,Europe,soil,2043,1663,3706,forest,5.9,650,NA_,2020,FALSE,2
38225,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,9721,9721,forest,1.9,724,5.73,2011,FALSE,2
38234,Davey_2014_2252,ITS3/ITS4,10.6963,60.1405,Europe,shoot,0,3085,3085,forest,4.2,846,NA_,2010,FALSE,1
38248,Odriozola_2021_QY,gITS7/ITS4,13.9322,48.758,Europe,root,0,14814,14814,forest,5.1,979,4.86,2016,FALSE,1
38262,Odriozola_2021_QY,gITS7/ITS4,13.9312,48.7509,Europe,root,0,327,327,forest,5.1,979,3.85,2016,FALSE,2
38276,Tedersoo_2014_B9DD,ITS3/ITS4,13.4751,49.0174,Europe,soil,0,3925,3925,forest,5.1,1068,2.93,2011,FALSE,10
38400,DeBeeck_2015_8CE2,ITS86F/ITS4,5.26389,51.2361,Europe,soil,0,917,917,forest,10.3,824,4.8,2011,FALSE,1
38435,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,7503,7503,forest,5.8,432,5.37,2010,FALSE,1
38436,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,5435,5435,forest,5.5,412,NA_,2010,FALSE,5
38454,Harantova_2017_FU,gITS7/ITS4,12.6584,50.2383,Europe,soil,0,5825,5825,grassland,7.3,744,7.39,2008,FALSE,136
38477,Varenius_2017_BCFB,gITS7/ITS4+ITS4arch,14.19,60.73,Europe,soil,0,247,247,forest,3.8,720,NA_,2014,FALSE,2
38492,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,22.6804,57.0776,Europe,soil,4434,4132,8566,forest,6.6,676,NA_,2019,FALSE,1
38495,RoyBolduc_2015_ED,ITS1F/ITS4,-61.746,47.4609,North America,soil,4936,4358,9294,wetland,5.1,945,5.62,2011,FALSE,18
38496,RoyBolduc_2016_F11B,ITS1F/ITS4,-61.746,47.4609,North America,soil,4936,4358,9294,shrubland,5.1,945,5.62,2011,FALSE,18
38497,Harantova_2017_FU,gITS7/ITS4,12.6401,50.2319,Europe,soil,0,5128,5128,grassland,7.2,830,6.65,2015,FALSE,3
38498,Harantova_2017_FU,gITS7/ITS4,12.7355,50.2551,Europe,soil,0,15164,15164,forest,7.8,693,6.216073578,2006,FALSE,9
38500,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,6736,6736,forest,4.5,443,5.57,2010,FALSE,207
38506,Porazinska_2018_2471,ITS1F/ITS2,-105.625,40.0567,North America,soil,3875,0,3875,tundra,-2.8,672,5.45,2015,FALSE,5
38517,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,7639,7639,forest,4,703,5.78,2008,FALSE,22
38521,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,8701,8701,forest,4.5,443,5,2010,FALSE,2
38545,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,13.7625,49.858,Europe,soil,6106,5213,11319,forest,7.8,528,NA_,2017,FALSE,6
38549,Odriozola_2021_QY,gITS7/ITS4,13.3253,49.1574,Europe,root,0,4415,4415,forest,6.1,903,4.19,2015,FALSE,9
38551,Joergensen_2021_TK,gITS7/ITS4+ITS4arch,15.14,62.3968,Europe,topsoil,0,671,671,forest,3.7,489,3.95,2016,FALSE,2
38554,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.84887,46.7326,Europe,soil,0,9841,9841,forest,2.5,817,4.2,2015,FALSE,1
38559,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,6609,6609,forest,5.5,412,NA_,2010,FALSE,7
38565,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,litter,0,6822,6822,forest,4.1,634,NA_,2011,FALSE,7
38574,Polackova_2016_KRTINY,gITS7/ITS4,16.6481,49.2631,Europe,soil,0,4617,4617,forest,8.8,558,5.69,2013,FALSE,1
38579,Rincon_2015_E6C1,ITS1F/ITS2,7.12,48.08,Europe,soil,4867,0,4867,forest,7,1197,2.8,2010,FALSE,1
38586,Porazinska_2018_2471,ITS1F/ITS2,-105.644,40.0515,North America,soil,5110,0,5110,tundra,-3.7,757,4.51,2015,FALSE,16
38594,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,litter,0,2800,2800,forest,3.8,1030,3.85,2011,FALSE,3
38601,Polackova_2016_KRTINY,gITS7/ITS4,16.6163,49.2964,Europe,soil,0,7279,7279,forest,8.4,643,5.15,2013,FALSE,1
38629,Clemmensen_2021_OP,fITS7/ITS4,18.8545,68.3261,Europe,soil,0,1152,1152,tundra,-0.9,436,6.77,2008,FALSE,2
38637,Davey_2014_2252,ITS3/ITS4,10.7163,60.1441,Europe,shoot,0,4113,4113,forest,4.3,811,NA_,2010,FALSE,2
38646,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.0526,North America,soil,11038,0,11038,tundra,-3.7,757,5.07,2015,FALSE,5
38662,DeBeeck_2014_14DC,ITS86F/ITS4,5.37278,51.1258,Europe,soil,0,660,660,forest,10.2,786,4.7,2009,FALSE,2
38686,Voriskova_2014_7B88,ITS1/ITS4,14.6133,50.0939,Europe,litter,1807,0,1807,forest,9,579,3.3,2008,FALSE,5
38687,Urbanova_2015_25A2,ITS1/ITS4,12.7003,50.2406,Europe,litter,240,0,240,forest,7.8,727,4.54,2007,FALSE,15
38699,Davey_2012_6F6A,ITS3/ITS4,10.845,59.6614,Europe,shoot,0,1341,1341,forest,6.1,911,NA_,2009 to 2010,FALSE,107
38702,Clemmensen_2015_B0AE,gITS7/ITS4,17.8711,65.9451,Europe,soil,0,2976,2976,forest,1,549,NA_,2009,FALSE,1
38712,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,litter,0,4978,4978,forest,3.8,1030,3.85,2011,FALSE,1
38716,Samonil_2020_GB,gITS7/ITS4,14.7048,48.667,Europe,soil,0,8789,8789,forest,6.9,760,4.3,2015,FALSE,1
38720,Froeslev_2019_CA74,gITS7/ITS4,10.2162,56.9375,Europe,soil,0,10535,10535,forest,8.4,663,4.483113192,2014,FALSE,15
38740,Odriozola_2020_GA,gITS7/ITS4,16.7843,49.3123,Europe,rhizosphere soil,0,6675,6675,forest,7.7,637,5.39,2014,FALSE,1
38741,Voriskova_2014_7B88,ITS1/ITS4,14.6133,50.0939,Europe,soil,2402,0,2402,forest,9,579,3.9,2008,FALSE,13
38760,Porazinska_2018_2471,ITS1F/ITS2,-105.625,40.0577,North America,soil,2876,0,2876,tundra,-2.8,672,5.14,2015,FALSE,2
38765,Odriozola_2020_GA,gITS7/ITS4,16.7298,49.2818,Europe,soil,0,10625,10625,forest,8.2,621,4.82,2014,FALSE,2
38766,Porazinska_2018_2471,ITS1F/ITS2,-105.627,40.0572,North America,soil,5474,0,5474,tundra,-2.8,672,5.38,2015,FALSE,1
38812,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,22.3148,58.2108,Europe,soil,599,487,1086,forest,7,568,NA_,2013,FALSE,4
38833,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,8101,8101,forest,5.8,432,5.13,2010,FALSE,245
38835,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,7484,7484,forest,5.8,432,5.34,2010,FALSE,5
38848,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,topsoil,0,8327,8327,forest,4.1,634,NA_,2011,FALSE,1
38853,Nacke_2016_8F49,ITS1F/ITS4,10.3114,51.2717,Europe,soil,81,3976,4057,forest,7.8,617,4.2,2012,FALSE,8
38872,Zifcakova_2016_4C03,gITS7/ITS4,13.618,49.0448,Europe,soil,0,5364,5364,forest,4.3,1211,3.2,2013,FALSE,1
38882,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.0511,North America,soil,13365,0,13365,tundra,-3.7,757,5.07,2015,FALSE,16
38886,Oja_2017_AD29,ITS1ngs/ITS4ngs or ITS1Fngs/ITS4ngs,22.3202,58.2836,Europe,soil,1362,1345,2707,grassland,7,570,NA_,2012,FALSE,3
38918,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.3377,58.276,Europe,soil,4900,4056,8956,forest,5.8,631,NA_,2011,FALSE,2
38924,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,7148,7148,forest,5.5,412,NA_,2010,FALSE,22
38927,Whitman_2019_8E28,5.8S_Fun/ITS4_Fun,-117.17,61.7777,North America,soil,0,5842,5842,forest,-2.9,259,6.81,2015,FALSE,2
38930,Porazinska_2018_2471,ITS1F/ITS2,-105.641,40.054,North America,soil,8126,0,8126,tundra,-3.3,735,4.84,2015,FALSE,24
38959,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,22.6555,58.3886,Europe,soil,2640,2223,4863,forest,6.7,607,NA_,2012,FALSE,32
38963,Urbanova_2015_25A2,ITS1/ITS4,12.7003,50.2406,Europe,soil,804,0,804,forest,7.8,727,6.72,2007,FALSE,2
38964,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,25.6421,59.2527,Europe,soil,1982,1906,3888,forest,5.4,689,NA_,2016,FALSE,3
39011,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,18778,18778,forest,2.6,806,3.79,2011,FALSE,1
39014,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,5658,5658,forest,5.5,412,NA_,2010,FALSE,6
39015,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6439,58.2706,Europe,soil,2654,2518,5172,forest,5.5,630,NA_,2016,FALSE,27
39025,Porazinska_2018_2471,ITS1F/ITS2,-105.627,40.0575,North America,soil,3723,0,3723,tundra,-2.8,672,5.68,2015,FALSE,21
39027,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.4015,58.1108,Europe,soil,2937,2681,5618,forest,5.5,618,NA_,2017,FALSE,4
39029,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.288,58.3559,Europe,soil,2056,1656,3712,forest,5.8,621,NA_,2015,FALSE,2
39047,Froeslev_2019_CA74,gITS7/ITS4,10.3637,57.6282,Europe,soil,0,10335,10335,grassland,8.4,695,5.269025749,2014,FALSE,59
39055,Nacke_2016_8F49,ITS1F/ITS4,10.3112,51.2714,Europe,soil,1933,2204,4137,forest,7.8,617,3.4,2012,FALSE,4
39065,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.2399,57.7016,Europe,soil,1255,1095,2350,forest,5.8,685,NA_,2015,FALSE,2
39066,Bahram_2020_AZ,ITS9MUNngs/ITS4ngsUni,26.2399,57.7016,Europe,soil,1251,1093,2344,forest,5.8,685,3.15,2015,FALSE,2
39069,Odriozola_2021_QY,gITS7/ITS4,13.5563,49.0149,Europe,soil,0,15291,15291,forest,4.4,1134,3.87,2016,FALSE,3
39070,Froeslev_2019_CA74,gITS7/ITS4,8.49395,56.2453,Europe,soil,0,24083,24083,anthropogenic,8.3,896,5.12023402,2014,FALSE,3
39073,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,7774,7774,forest,5.8,432,5.37,2010,FALSE,313
39088,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,soil,0,4106,4106,forest,3.8,1030,3.5,2011,FALSE,2
39104,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,25.2317,58.2799,Europe,soil,2392,1207,3599,forest,5.8,734,NA_,2015,FALSE,3
39126,Yang_2019_D4B1,ITS1F/ITS2,110.425,31.6817,Asia,soil,48662,0,48662,forest,9,948,7.66,2015,FALSE,1
39145,Mikryukov_2021_SP,fITS7/ITS4,59.827,56.85,Asia,deadwood,0,37394,37394,forest,1.7,519,4.435,2017,FALSE,6
39166,UOBC_2016_5CA6,ITS3/ITS4,-89.38,49.08,North America,soil,0,10932,10932,forest,1.9,731,4.65,2011,FALSE,693
39170,Stursova_2016_D385,gITS7/ITS4,13.8552,48.7766,Europe,litter,0,2127,2127,forest,3.8,1030,3.85,2011,FALSE,1
39188,Tedersoo_2016_ISME,ITS3/ITS4,27.5044,59.0606,Europe,soil,0,5486,5486,forest,5.5,642,2.94,2013,FALSE,12
39190,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,8143,8143,forest,4,703,4.51,2008,FALSE,13
39197,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,13899,13899,forest,1.9,724,5.03,2011,FALSE,62
39204,Varenius_2017_BCFB,gITS7/ITS4+ITS4arch,14.14,60.69,Europe,soil,0,304,304,forest,4.1,698,NA_,2014,FALSE,1
39208,Tedersoo_2016_ISME,ITS3/ITS4,27.3527,57.9382,Europe,soil,0,7558,7558,forest,5.8,619,2.44,2013,FALSE,3
39222,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.0071,58.1045,Europe,soil,2956,2636,5592,forest,5.8,658,NA_,2015,FALSE,2
39225,Froeslev_2019_CA74,gITS7/ITS4,8.64247,57.0644,Europe,soil,0,8047,8047,shrubland,8.5,806,4.545338308,2014,FALSE,9
39248,Froeslev_2019_CA74,gITS7/ITS4,8.64247,57.0644,Europe,soil,0,9779,9779,shrubland,8.5,806,4.545338308,2014,FALSE,14
39255,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,22.5657,58.8537,Europe,soil,1329,1164,2493,forest,6.7,613,NA_,2015,FALSE,2
39276,Odriozola_2020_GA,gITS7/ITS4,16.774,49.3147,Europe,soil,0,9400,9400,forest,7.5,679,4.32,2014,FALSE,5
39278,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,5752,5752,forest,-1.9,1253,4.7,2008,FALSE,38
39316,Odriozola_2020_GA,gITS7/ITS4,16.774,49.3147,Europe,root,0,4893,4893,forest,7.5,679,NA_,2014,FALSE,5
39334,UOBC_2016_5CA6,ITS3/ITS4,-89.41,49.07,North America,soil,0,14590,14590,forest,1.9,724,5.27,2011,FALSE,2
39340,Bahram_2016_7246,ITS3ngs1 to ITS3ngs11/ITS4ngs,27.0333,58.116,Europe,soil,0,3594,3594,forest,5.6,630,3.16,2012,FALSE,1
39376,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,8650,8650,forest,4,703,4.51,2008,FALSE,3
39383,Tedersoo_2014_B9DD,ITS3/ITS4,26.5718,58.1908,Europe,soil,0,4204,4204,forest,5.2,653,3.53,2011,FALSE,4
39391,Baldrian_2016_DE02,gITS7/ITS4,14.7089,48.6679,Europe,deadwood,0,5501,5501,forest,6.7,806,4.29,2013,FALSE,1
39447,Davey_2014_2252,ITS3/ITS4,10.7133,60.1437,Europe,shoot,0,2658,2658,forest,4.3,811,NA_,2010,FALSE,2
39448,Davey_2014_2252,ITS3/ITS4,10.7534,60.1299,Europe,shoot,0,2640,2640,forest,4.5,836,NA_,2010,FALSE,1
39457,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.1284,57.8731,Europe,soil,2618,2526,5144,forest,5.8,666,NA_,2017,FALSE,3
39487,Harantova_2017_FU,gITS7/ITS4,12.6584,50.2383,Europe,soil,0,12181,12181,grassland,7.3,744,7.36,2015,FALSE,5
39498,Polackova_2016_KRTINY,gITS7/ITS4,16.7212,49.2669,Europe,soil,0,6343,6343,forest,8.4,600,5.54,2013,FALSE,1
39547,Davey_2014_2252,ITS3/ITS4,10.6996,60.142,Europe,shoot,0,2430,2430,forest,4.4,793,NA_,2010,FALSE,2
39550,UOBC_2016_5CA6,ITS3/ITS4,-83.37,46.42,North America,soil,0,15788,15788,forest,5,804,5.13,2011,FALSE,9
39559,UOBC_2016_5CA6,ITS3/ITS4,-121.92,52.32,North America,soil,0,9263,9263,forest,4.2,583,5.41,2009,FALSE,4
39560,UOBC_2016_5CA6,ITS3/ITS4,-122.61,54.35,North America,soil,0,8214,8214,forest,4,703,4.65,2008,FALSE,59
39582,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,8535,8535,forest,-1.9,1253,5.11,2008,FALSE,80
39605,Polackova_2016_KRTINY,gITS7/ITS4,16.7066,49.2903,Europe,soil,0,7760,7760,forest,8.1,650,4.91,2013,FALSE,1
39614,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,14.3053,48.8091,Europe,soil,2156,1966,4122,forest,8.2,613,NA_,2018,FALSE,1
39618,Froeslev_2019_CA74,gITS7/ITS4,12.5266,54.986,Europe,soil,0,3788,3788,shrubland,8.1,636,7.9165671,2014,FALSE,1
39634,Talbot_2014_A187,ITS1F/ITS4,-121.619,42.793,North America,soil,1163,1,1164,forest,7.7,595,NA_,2012,FALSE,4
39637,Talbot_2014_A187,ITS1F/ITS4,-121.619,42.7929,North America,soil,1338,6,1344,forest,7.7,595,NA_,2012,FALSE,16
39656,Froeslev_2019_CA74,gITS7/ITS4,12.2928,55.9846,Europe,soil,0,14830,14830,shrubland,8,722,4.13040163,2014,FALSE,450
39682,Davey_2014_2252,ITS3/ITS4,10.7155,60.1455,Europe,shoot,0,2865,2865,forest,4.3,811,NA_,2010,FALSE,4
39723,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,7867,7867,forest,5.8,432,5.18,2010,FALSE,16
39728,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6844,58.2376,Europe,soil,1143,1067,2210,forest,5.5,614,NA_,2016,FALSE,4
39751,UOBC_2016_5CA6,ITS3/ITS4,-120.35,50.88,North America,soil,0,6311,6311,forest,5.5,412,NA_,2010,FALSE,5
39754,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,6723,6723,forest,-1.9,1253,4.93,2008,FALSE,60
39761,Tedersoo_2014_B9DD,ITS3/ITS4,39.5406,51.9526,Asia,soil,0,6763,6763,forest,6.8,552,3.3,2011,FALSE,14
39768,Rincon_2015_E6C1,ITS1F/ITS2,7.12,48.08,Europe,root,3078,0,3078,forest,7,1197,2.8,2010,FALSE,1
39781,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,7931,7931,forest,5.8,432,5.69,2010,FALSE,6
39798,Harantova_2017_FU,gITS7/ITS4,12.6793,50.2421,Europe,soil,0,17861,17861,shrubland,7.3,723,6.48,2006,FALSE,3
39801,Odriozola_2020_GA,gITS7/ITS4,16.7581,49.332,Europe,rhizosphere soil,0,3987,3987,forest,7.7,639,4.77,2014,FALSE,35
39806,Davey_2014_2252,ITS3/ITS4,10.7151,60.15,Europe,shoot,0,2487,2487,forest,4.7,740,NA_,2010,FALSE,2
39815,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.8,Europe,soil,0,6885,6885,forest,4.8,635,3.85,2011,FALSE,63
39816,Tedersoo_2016_ISME,ITS3/ITS4,27.2828,57.9608,Europe,soil,0,5617,5617,forest,5.8,636,2.81,2013,FALSE,1
39824,Froeslev_2019_CA74,gITS7/ITS4,8.98455,55.0178,Europe,soil,0,13522,13522,forest,8.8,837,4.276045166,2014,FALSE,1
39832,Tedersoo_2016_ISME,ITS3/ITS4,27.4805,59.0656,Europe,soil,0,2030,2030,forest,5.6,643,2.68,2013,FALSE,14
39856,Davey_2014_2252,ITS3/ITS4,10.7052,60.1409,Europe,shoot,0,5679,5679,forest,4.3,843,NA_,2010,FALSE,1
39860,Polackova_2016_KRTINY,gITS7/ITS4,16.6631,49.275,Europe,soil,0,16270,16270,forest,8.9,478,5.7,2013,FALSE,1
39868,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.9246,58.5445,Europe,soil,2978,2801,5779,forest,5.6,629,NA_,2017,FALSE,4
39926,Tarvainen_2020_AP,fITS7/ITS4,27.33,64.27,Europe,deadwood,0,2848,2848,forest,2.5,600,NA_,2014,FALSE,2
39946,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.6144,57.5106,Europe,soil,2345,2059,4404,forest,5.8,657,NA_,2015,FALSE,2
40019,Baldrian_2016_DE02,gITS7/ITS4,14.7066,48.6661,Europe,deadwood,0,10024,10024,forest,6.6,784,4.66,2013,FALSE,2
40055,Polackova_2016_KRTINY,gITS7/ITS4,16.7212,49.2669,Europe,soil,0,6144,6144,forest,8.4,600,5.66,2013,FALSE,4
40071,Toju_2016_ED5F,ITS5/ITS2_KYO2,169.261,-44.433,Australia,root,13765,0,13765,forest,7.1,1164,NA_,2014,FALSE,13
40086,Toju_2016_ED5F,ITS5/ITS2_KYO2,169.261,-44.433,Australia,root,6495,0,6495,forest,7.1,1164,NA_,2014,FALSE,2
40142,Rajala_2015_1113,ITS1F/ITS2,25.19,60.46,Europe,deadwood,3127,0,3127,forest,5.1,670,NA_,2008,FALSE,2
40151,Porazinska_2018_2471,ITS1F/ITS2,-105.643,40.051,North America,soil,9135,0,9135,tundra,-3.7,757,5.37,2015,FALSE,11
40163,Davey_2013_7683,ITS3/ITS4,9.80203,61.1072,Europe,shoot,0,1708,1708,forest,0.1,717,NA_,2009,FALSE,12
40186,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.8,Europe,soil,0,5959,5959,forest,4.8,635,3.91,2011,FALSE,68
40188,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,litter,0,3624,3624,forest,4.1,634,NA_,2011,FALSE,1
40207,Elliott_2015_7CC2,ITS1F/ITS3,-1.85862,53.5376,Europe,soil,4443,151,4594,grassland,6.8,1244,4.063333,2010,FALSE,10
40210,Froeslev_2019_CA74,gITS7/ITS4,10.3171,55.1208,Europe,soil,0,32255,32255,grassland,8.5,643,4.171475492,2014,FALSE,50
40211,Santalahti_2016_74FC,gITS7/ITS4,24.17,61.51,Europe,litter,0,11124,11124,forest,4.1,634,NA_,2011,FALSE,29
40240,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.2762,57.9026,Europe,soil,2482,2186,4668,forest,5.7,687,NA_,2015,FALSE,1
40244,Davey_2014_2252,ITS3/ITS4,10.6847,60.1295,Europe,shoot,0,3432,3432,forest,4,921,NA_,2010,FALSE,1
40263,Kyaschenko_2017_89D4,gITS7/ITS4,17.5006,60.0643,Europe,litter,0,3448,3448,forest,6.1,563,3.99,2012,FALSE,1
40278,UOBC_2016_5CA6,ITS3/ITS4,-126.31,52.32,North America,soil,0,9164,9164,forest,-1.9,1253,4.93,2008,FALSE,2
40293,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,24.3505,56.6322,Europe,soil,1301,1194,2495,forest,6.8,643,NA_,2019,FALSE,2
40300,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,5095,5095,forest,4.5,443,5.76,2010,FALSE,47
40325,UOBC_2016_5CA6,ITS3/ITS4,-120.28,50.93,North America,soil,0,7420,7420,forest,5.8,432,5.1,2010,FALSE,421
40360,Polackova_2016_KRTINY,gITS7/ITS4,16.7212,49.2669,Europe,soil,0,9285,9285,forest,8.4,600,5.18,2013,FALSE,1
40403,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.85182,46.7338,Europe,soil,0,9177,9177,forest,0.8,1044,4.4,2015,FALSE,1
40408,Ahonen_2021_mDW,fITS7/ITS4,21.3191,69.5187,Europe,soil,0,1923,1923,tundra,-0.4,417,5.8,2013,FALSE,3
40413,Vasutova_2017_3070,ITS1/ITS4,15.7063,50.7217,Europe,soil,2487,137,2624,forest,2.4,1095,3.66,2013,FALSE,2
40420,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,26.8278,58.0482,Europe,soil,604,543,1147,forest,5.3,628,NA_,2017,FALSE,1
40450,Clemmensen_2015_B0AE,fITS9/ITS4,17.8711,65.9451,Europe,soil,0,1131,1131,forest,1,549,NA_,2009,FALSE,1
40482,Davey_2014_2252,ITS3/ITS4,10.715,60.1498,Europe,shoot,0,3314,3314,forest,4.3,811,NA_,2010,FALSE,15
40499,Tedersoo_2021_TJ,ITS9MUNngs/ITS4ngsUni,27.0483,58.1523,Europe,soil,2830,2623,5453,forest,5.6,648,NA_,2013,FALSE,2
40513,UOBC_2016_5CA6,ITS3/ITS4,-82.85,47.57,North America,soil,0,11094,11094,forest,2.6,806,3.96,2011,FALSE,23
40515,UOBC_2016_5CA6,ITS3/ITS4,-120.42,50.85,North America,soil,0,3705,3705,forest,4.5,443,5.56,2010,FALSE,11
